province,tmp,tmx,tmn,pre,srad,ws,vpd,vap,dtr,pet,cld
Capiz,-0.2605593828125201,1.6470115781249746,-2.117566688476586,62.92366657470703,-33.619818742413145,-4.0794096223788205,0.03673103026651103,27.07665719170405,3.7645775266015615,0.18522106049175546,60.92105378593751
Catanduanes,0.47058165468747504,2.5731680544921645,-1.5828380451172102,-3.798642798828098,-30.86023808961329,-3.391644282023117,0.02081816697423633,26.56775964821011,4.156006379609376,0.09291539717110453,59.25057433046874
Cavite,-0.5229881513672119,1.5840337330077858,-2.585003332226588,-9.102538763671873,-29.184646278018477,-3.4387391790480906,0.19553579257060316,25.704722922687303,4.169036995234376,0.19116659355967425,53.67173150644531
Cebu,0.18388803906247375,2.2664093117187285,-1.8480789335937722,9.012426796875019,-48.96942071560562,-3.7183829470000846,0.19544932482351585,26.343835844994175,4.1144885353125,-0.29796622176869514,62.53036886230469
Davao Occidental,1.5110162353515406,2.470184966406226,0.5993539078124748,-7.4282139877929865,-36.08937638397697,-0.5164948299151555,0.3726484458007088,23.556812601026976,1.8708313585937493,-2.1337069753794067,62.346042270117195
Davao Oriental,1.1089645333984137,1.4284426529296645,0.8357362138671647,24.600417993652343,-33.56566630618718,-0.5787046562741109,0.3380343129200307,25.613555061408277,0.5927069390625004,-2.4177748904287655,62.56574688867188
Davao de Oro,-0.7301520878906516,-0.5504156195312682,-0.8573978115234624,29.27221003759766,-34.293088598633204,-0.7430625023714754,0.3574975578588213,24.241519382669402,0.30698269199218764,-2.8496267186630293,63.62211993945312
Davao del Norte,-1.373141619726585,-1.6160010271484637,-1.0786117605468988,15.607122621093765,-33.312235874083626,-0.25826594387613255,0.44874013907507204,26.383577647698534,-0.5373895666015631,-3.1557970547515684,64.01941837402343
Davao del Sur,-1.9778585166015823,-1.8894132923828337,-2.016303040820336,26.28314295996097,-35.38368837527531,-0.11823344910188127,0.3839340377621606,24.28906881775656,0.12688984843750006,-3.193964396545374,64.23059177089844
Dinagat Islands,0.022689279101541615,1.095823224023416,-0.9962802175781498,142.33630636669923,-33.17259139936428,-2.9565843922639568,0.16139775066492812,27.05190237124571,2.0921035616015624,-1.0832472744670785,60.88128994179688
Eastern Samar,-0.061840590429710574,1.836970744726539,-1.9081422703125206,112.11784924462887,-31.52564318909603,-3.3929654965056257,-0.05581500144653895,27.527285249195014,3.745113055039063,-0.42801236933839526,59.178003789453115
Guimaras,-0.7172825447265865,1.2780826753905998,-2.661816716601585,29.6491754995117,-46.75400336666422,-3.6944404087343137,0.03158442310491305,26.867216795646346,3.939899331992187,-0.0827450930316691,60.70737810898437
Ifugao,3.1667610240234154,5.935076213476535,0.4551152863280983,-40.26328897021486,-13.76380961100304,-4.431563752492272,0.167553692423004,24.27888869955881,5.479960627148438,0.40970982080021656,51.38600317773438
Ilocos Norte,0.17995133164060206,2.5301452832031046,-2.125239568164087,11.07971360888672,-2.6457909581286003,-4.114012760355857,0.18679872253174468,23.928140931611185,4.655384361367187,0.7022224733115836,40.36382185136719
Ilocos Sur,0.3447586708984147,2.4857061365234117,-1.743688594726585,-58.718631045898405,2.7713844488229995,-3.8469293141319683,0.2338557879445312,26.32071536524444,4.22939465125,0.5581715536012903,52.091396272851554
Iloilo,0.4211979197265414,2.4174311996093536,-1.5253061566406458,75.78994085888672,-39.213434065102234,-4.020789506401756,0.07326841209907253,27.505950483271032,3.94273659625,0.19125359023189725,61.625559901953125
Isabela,0.6748841630859168,3.537914588476543,-2.139408169335958,-37.12604755761717,-10.152358796305464,-4.132224550885433,0.17927469386342,26.07109285206259,5.6773227578125,0.21642058575495016,50.90417027128906
Kalinga,-2.50711850039065,0.08506282597654291,-5.047639030273466,-0.029636892578139395,-11.03492818475371,-4.506592933863816,0.08348930949856737,21.47667493711052,5.132701866249999,-0.023120090721659103,51.34351520312501
La Union,1.237543564843726,3.6327592488281013,-1.108100726171898,-73.11064009619142,3.7880747894543845,-3.672053802425031,0.4315868315250445,26.54548205284212,4.740859545000001,0.5598318391048878,48.139005226953124
Laguna,0.9127421589843472,2.909265296484353,-1.0471179302734583,-36.31408233007815,-28.159716662598044,-3.919678854548141,0.1566482575942919,26.769995718044775,3.9563833067578127,0.1255767646190944,56.94412506503905
Lanao del Norte,0.042743630273410105,2.1833133882812277,-2.046982672460963,53.79170130322265,-34.104161216713834,-1.9154971643971201,0.3658302196976665,26.655883055969678,4.230296460742188,-1.497787399459074,66.79428360585938
Lanao del Sur,-0.03265920175783421,1.4964937302734143,-1.5076541890625244,41.60775789990234,-31.357690921181558,-1.419259537660034,0.4091005231062966,22.378717061087464,3.004148319335938,-2.1652171884727496,67.27447402636719
Leyte,-0.009770988281275095,1.811437197460915,-1.7816036740234615,39.09723325097656,-38.79503337103657,-3.5749125257886454,0.08400494280396997,26.86958888096255,3.593040901484375,-0.3902268421630426,60.66704199609375
Maguindanao del Norte,0.3161488115234157,2.167033991406228,-1.480585127148462,45.42582117626955,-33.73482861590708,-1.3502495570951938,0.44969979939280097,26.61836083104836,3.647619218554686,-1.7381458696289869,65.72196417109375
Maguindanao del Sur,-1.087742409570339,-0.30547418339845933,-1.8200123875000216,29.308582997558588,-33.80486233421516,-1.4289031037834226,0.5454548389964562,26.6871618138301,1.5145383041015616,-2.598398858774879,63.534407277343746
Marinduque,0.7060246699218524,2.3705552095702878,-0.9093393697265881,-64.75448173339845,-33.35003879322778,-3.5989931322733613,0.14930470901281911,26.999935973969794,3.2798945092968754,0.0778250874736659,58.03307484082032
Masbate,1.0922978632812281,2.923833747656225,-0.6878516728515862,-55.100053219238276,-32.39976927614947,-3.968025582269661,0.12289230005979102,28.93243839816881,3.6116849905078126,0.0758023812346309,59.98259869609374
Misamis Occidental,2.433665841601538,4.521643636523411,0.3948644019531038,35.51439760937501,-38.781642522226036,-2.3613473282014716,0.3056166054118865,27.345765127978506,4.126778834570312,-1.0185204040043012,65.41324031503906
Misamis Oriental,-0.5691372732422124,-0.407011669335958,-0.6796044324218968,64.52505108154295,-30.26784616679774,-0.9528513078860927,0.3235567926574338,24.635431153720774,0.27259236308593593,-2.8877326633834435,65.08204013398438
Mountain Province,8.665708858398414,11.13126014609373,6.249324570703106,-57.84248413085936,-13.170452317623074,-4.172989346674873,0.1740119459840372,27.758028850073185,4.881936565390625,1.2439673646095426,42.849507276171884
Negros Occidental,-0.5977339750000219,1.3587638978515422,-2.500062496093772,72.77483161474612,-52.581553600794166,-3.958562684160937,0.0789686482100358,27.00440905751905,3.858826393945313,-0.07578088679052186,62.74500993457032
Negros Oriental,-0.25290801523439654,1.7814021373046671,-2.233326216015648,52.415893053955074,-52.97764287844268,-3.4013087669866056,0.12453831067638377,26.04154783862905,4.014728173320313,-0.35510196135445415,64.03867748769532
North Cotabato,-1.1444232281250208,-0.8496391029297143,-1.400043005078146,48.27859572729491,-33.81251525195992,-1.2342802438646117,0.4868339089697879,26.229673033311776,0.5504032021484377,-3.0035057112148595,64.86979413105469
Northern Samar,0.20886108398435255,2.0114357169921604,-1.5495496007812726,-5.004423964355453,-29.544399702116635,-4.009991006826022,-0.11512413420073198,27.711138860614295,3.560985867773438,-0.14163421230825035,59.07300847226563
Nueva Ecija,-0.5844659427734626,2.0714636927734134,-3.1873405783203346,-42.58187322070313,-4.042472016520293,-4.077929030682287,0.31583085838622993,25.001619143408817,5.25880417109375,0.21438265749223362,52.687812859375
Nueva Vizcaya,0.1383673796874767,2.671946911132789,-2.3418745000000243,-52.799853353027345,-13.372310736240848,-4.182200721251664,0.11551333388056995,22.663097710837853,5.013821521132812,0.07775149573758355,53.34074553808594
Occidental Mindoro,-0.9703960082031458,1.314316645703105,-3.207613265625021,-13.642189358886725,-30.25039306136489,-3.2580777419491627,0.04824064655350613,25.557329546989163,4.521929511328125,0.11539071048317417,56.19865181152345
Oriental Mindoro,0.4705459140624768,2.640280691601536,-1.6480818152343986,-8.827620877441404,-35.17349824451321,-3.5571810645203947,0.09309297217992285,25.76724721625957,4.288362496835937,0.1822618368655453,58.66432098828125
Palawan,-0.6014765806640874,2.285894825390603,-3.438379686718772,12.68881656396482,-22.015639806294985,-3.3725289853239175,-0.006718085804406582,26.6764125497927,5.724274662109374,0.2762247518891865,55.868411845703136
Pampanga,0.5263320974609123,3.156825000585915,-2.0558255056640853,-20.65988892236328,-12.926970521027073,-3.6816625454276357,0.44334916693668514,26.25834439451261,5.212649786249999,0.4713183495556965,50.7614711265625
Pangasinan,-0.12460696347658384,2.181372189843728,-2.380584516796901,-8.957491682128904,1.8643912218853131,-3.822916356615029,0.4999733595702074,25.880469368109026,4.561956156640624,0.38915687551098443,49.09124607695313
Quezon,-0.7450516699218959,0.8537119279296661,-2.293963823046898,-28.82866156982419,-27.562823246929952,-3.4830295707731365,0.09040992438699247,27.229982628696387,3.1476754109765617,-0.13740987159024298,58.37667815566406
Quirino,0.4010939097656028,2.982299464453103,-2.132600337890647,-23.967330068847673,-14.384671933286256,-3.8542216481732945,0.10130598473418684,24.653348504875524,5.11489987234375,-0.03795439407074008,54.79416561835938
Rizal,0.37308575703122315,2.596593277343729,-1.7995824597656487,-56.6280952680664,-23.38973440392482,-3.902615036363108,0.1958969730116913,24.973098136397013,4.3961756271093755,0.12927133672707214,56.763009352734386
Romblon,0.27193985703122436,1.5949726238281023,-1.000262661523461,-46.7284807504883,-30.675259959795795,-3.7460336084087045,0.08849314844842149,26.95878610032229,2.5952351253515626,0.11122951608683529,59.581095250000004
Samar,-0.0710250308593956,2.1022293039062276,-2.1944853138672116,59.891181790527355,-31.95990198626791,-3.9087784945511084,-0.13005217365113525,27.185317240508653,4.296714847773437,-0.17901423653779247,59.24884413320313
Sarangani,-0.7251524878906466,0.8229973261718513,-2.2291352019531487,2.3726532373046894,-35.05292300874649,-0.9392083817351329,0.3357642443587447,24.784293215500842,3.052132528124999,-1.926113575333912,61.02362422617186
Siquijor,0.5049711628906053,2.3638879589843533,-1.3047740296875219,-42.8337227158203,-45.57524541015664,-2.894668460553491,0.225303300699354,27.39427898519319,3.668660968671875,-0.8868247603668262,63.4786180640625
Sorsogon,0.06916569882810109,1.8974263072265387,-1.7090866542968968,0.3903022021484617,-33.51626281344045,-3.8536824855705896,-0.007476896669985855,28.22169396170796,3.606513221523437,-0.015515155240573453,59.65611523183594
South Cotabato,-2.136573246093775,-1.1181108021484576,-3.0966952865234596,27.20545732827148,-36.154126042419705,-1.0315740950828844,0.40260585209217237,22.622900496992163,1.9785841843750003,-2.517784845561166,63.551155143749995
Southern Leyte,0.3647613525390412,1.683217522851539,-0.9095177625000233,81.05563930419919,-36.807110373415014,-2.8115068291558196,0.18100664714508768,26.415737419190673,2.592734995351563,-1.1334524353004967,61.8918206580078
Sultan Kudarat,2.0245855310546617,3.9689825738281,0.12852158828123095,40.669936517089866,-35.55030324204654,-1.369388473386874,0.5232067146085426,24.19453213089375,3.840461485546875,-1.4245482174065551,64.63827945800782
Sulu,-0.001408391406272358,3.1087108271484105,-3.059444209960958,3.1667972646484372,-28.070717951976036,-1.6958895173429676,0.013011017109323841,26.39584129077404,6.168154837109376,0.32012244051993655,56.51226970664062
Surigao del Norte,-0.10621741113283534,-0.011973617187521768,-0.15046000507814483,205.9375880205078,-32.31260982764556,-1.8819761369385317,0.20278319290767854,28.402514359163337,0.13848583789062463,-2.140298315240561,61.42927699199219
Surigao del Sur,-0.3339766707031444,-0.3628556353515826,-0.25231320253908507,144.19371312402345,-31.639529266920903,-0.9945509889480713,0.25639247515911234,27.178466826434917,-0.11054303281249922,-2.685713264420267,61.98342081894532
Tarlac,1.2479679695312242,3.3973107806640392,-0.8488769933593971,-6.354556111816436,-4.677160783508498,-4.0033335396314484,0.5167231501663128,25.602078994812995,4.246187614023438,0.37364511915357834,54.048594060351576
Zambales,2.421379734765601,4.776733968554662,0.11269605273435346,6.862709123535154,-9.827744501520101,-3.1788872644913315,0.513693183655704,25.583979430077438,4.664037875820313,0.5242083097357311,50.97102961132812
Zamboanga Sibugay,-0.49962812578127114,2.4191853507812233,-3.3684350988281473,76.61617670605469,-40.40649038973771,-2.3848749421341306,0.16005385396396432,27.770401691459348,5.787621249609375,-0.32781691202143337,63.48624911953126
Zamboanga del Norte,0.9612075351562304,3.628210228515602,-1.6520484099609583,50.16710779736326,-41.583181025564954,-2.6522661554108318,0.2440656311559355,27.631746246007754,5.280257938476564,-0.4652912908701077,64.51333255859375
Zamboanga del Sur,-0.49304400371096335,2.0735793210937317,-3.0105039802734623,69.16598943896483,-39.500690640085566,-2.242540541414716,0.2888563277419931,26.72076549089138,5.084082501367186,-1.0262409309218392,67.5523306015625
