province,tmp,tmx,tmn,pre,srad,ws,vpd,vap,dtr,pet,cld
Biliran,2.3236546449218523,4.558239846093727,0.12906619199216607,-38.07630176269532,-35.53136594538145,-5.064989700518159,-0.040687170289973484,27.745615464623583,4.429173934101563,0.12338316036158092,60.42262559218751
Bohol,1.194530559570289,3.1337889621093495,-0.6941653394531464,0.5004911210937735,-43.650050876194086,-4.297601171790234,0.26934541366084064,27.261301536882556,3.8279543715625,-0.6095631094886942,63.019195794921885
Bukidnon,0.3570234453124783,0.45672651445309853,0.3102399279296648,19.449761781249975,-31.132965289726997,-1.5262996722586877,0.41700438255470823,22.636397515538647,0.14648748652343713,-2.9145387950478656,66.08139889472656
Bulacan,1.9519905265624722,4.118451497851538,-0.1694757482422098,-64.67749499365235,-17.979293808260024,-4.4054862068432605,0.3176405555213684,26.61438947472894,4.2879273760937515,0.561747098413893,52.40381584785157
Camarines Norte,0.2047244210937258,1.7683970765624792,-1.3156088308594,3.193831910644519,-28.33469020309687,-3.9840035391315007,0.11246106630282915,27.554955765386854,3.084005977421875,0.02427792920953653,58.79111315019532
Camarines Sur,0.5986129708984151,2.3569861035156023,-1.1101820652343974,-12.153973673828148,-31.70846859933002,-4.103562604160742,0.08048597971243465,27.49146511381058,3.4671681287500005,0.10796693399362756,59.72494042460937
Camiguin,0.4004255851562277,1.3220419960937306,-0.4636785187500223,16.175428356933622,-30.545969624837426,-2.59791749547323,0.32236668170360966,25.693127356761103,1.7857205148437503,-1.996202455687623,63.09734011660157
Capiz,0.5080349775390403,2.4701713681640385,-1.4035438613281457,59.919986154785136,-34.038883073467815,-5.058505319781775,0.06915154499896092,27.209963065696652,3.8737144894921864,0.29795638147783166,61.088679518359385
Catanduanes,1.0834295550781015,3.213133874804665,-0.9971080646484616,1.2110801015625157,-31.954821219496097,-3.530212587992356,0.04684328935529136,26.664418469545964,4.210242219453126,0.14616197734379188,59.68840758242187
Cavite,0.2685004960937256,2.4037450367187247,-1.8217403927734601,-15.11484802880861,-29.893435340518465,-4.256193469438104,0.2372555137016158,25.835085313422056,4.225485359492188,0.2671675306745045,53.95524713144531
Cebu,1.0583112568359105,3.2602478126952903,-1.093077102539084,1.051994362792982,-47.724752136504065,-5.055882708581505,0.24328632254738625,26.477076251000792,4.353325205234375,-0.08165025110980784,62.03250143066407
Davao Occidental,2.0458062744140406,3.0515265191406016,1.0875893814452873,-23.710922728027356,-34.78017228241447,-0.6338985755664006,0.3951203983603866,23.62656513467902,1.9639374376953125,-2.0081220662908343,61.822360629492195
Davao Oriental,1.5464157052734144,1.8967776138671617,1.2423066484374772,7.175442407714854,-32.496048081089526,-0.7669623266766379,0.35426531980277254,25.68014230108004,0.6544714654296868,-2.318555524702145,62.13789959863281
Davao de Oro,-0.30549998828127656,-0.14859066835939316,-0.4099094082031485,13.183779251464841,-33.3600060180668,-1.031095832811997,0.36735020729716306,24.315795871094778,0.2613192398437505,-2.786464184707939,63.24888690722656
Davao del Norte,-0.9124055357422094,-1.1994727068359623,-0.5736770681640841,1.5012884230957013,-32.624537509825814,-0.48750701700769383,0.46154253634412123,26.474453107808312,-0.6257959386718763,-3.106528729340737,63.74433902832031
Davao del Sur,-1.4635671347656434,-1.3606718373047073,-1.5164647839843965,13.738018906005891,-34.72752992800969,-0.32834062063737335,0.4056822039778849,24.379302655420766,0.15579304667968863,-3.0993432132824537,63.96812839199219
Dinagat Islands,0.522667916796852,1.6523356751952925,-0.5528292898437748,136.92108572460938,-31.868859099559586,-3.7574926239991866,0.18137700864961293,27.13571021606065,2.205165085039063,-0.9638846196351425,60.35979702187501
Eastern Samar,0.46752647499997835,2.4097521167968523,-1.422195615039083,108.89472760156247,-30.925283081674138,-4.316960609878429,-0.03390991181096459,27.61806528023848,3.831947771835938,-0.3340248834302235,58.937859746484364
Guimaras,0.08027299726560244,2.1590183443359123,-1.9476413015625198,20.46481499536131,-45.82608283443767,-4.4389547310151976,0.07468225301778986,26.99984318589236,4.106659585898438,0.08912554595088062,60.33620989609375
Ifugao,4.1273841929687265,6.995662761328099,1.3157689728515365,-62.22758035205078,-11.671138407389748,-5.243307202657066,0.21847615021189098,24.37934810753064,5.679893488476563,0.5964900865402165,50.548934696289066
Ilocos Norte,1.0976088023437285,3.5273956494140393,-1.2871658376953334,-14.412689040039055,-0.8049630162340691,-4.312605661585716,0.2484781926169336,24.043363011236586,4.814560997109375,0.8716252422526063,39.62749067460938
Ilocos Sur,1.2969711953124765,3.524490926562475,-0.8780544394531482,-77.85348822363278,4.563506336030031,-4.339184143538706,0.3045369228462368,26.451085801550107,4.402545286015625,0.7423878171530038,51.37454751796875
Iloilo,1.2267978953124796,3.2956263900390432,-0.7923044476562708,70.48801443676757,-39.11490196061004,-5.0588442110678935,0.1105952005760652,27.638127138588093,4.0879300776953125,0.3351093005529049,61.58614706015625
Isabela,1.4775697099609175,4.412359168554666,-1.4084694486328324,-57.30800556542968,-8.680149628824978,-4.184630432767148,0.23439116521913206,26.172505114406633,5.8208286171875,0.36529269934424313,50.31528660429687
Kalinga,-1.5565386664062757,1.1470196130859165,-4.2084239423828365,-21.933038076660182,-8.99574361444121,-5.098976938456711,0.14995461780888408,21.59549588479763,5.355443565468749,0.1855956677805657,50.52784137500001
La Union,2.1314522562499754,4.596290742968726,-0.2837934751953384,-87.27162032080079,5.357360372950467,-4.248985803538922,0.4906078989096485,26.665977704331432,4.880083788164063,0.7166715681556339,47.51129099355469
Laguna,1.6806742878905965,3.7002076792968523,-0.30219605527345905,-40.43834227880862,-28.63229356689493,-4.8495601888529505,0.1910776011222931,26.89011734997195,4.002403814570313,0.19698186665180417,57.13315582675781
Lanao del Norte,0.629453224999974,2.8197910494140395,-1.5100533511718979,37.49467981884763,-32.25280318448728,-2.1544583365010017,0.39686075510391583,26.74715254014314,4.329844800585938,-1.3566259822825475,66.05374039296875
Lanao del Sur,0.5035438011718512,2.019848832812478,-0.9585971822265869,25.346568629882796,-29.98900348221673,-1.782132901154907,0.42654094067597426,22.456417733324656,2.9784464150390626,-2.0804736723725528,66.72699905078125
Leyte,0.6697761308593471,2.568328066601538,-1.1794033566406483,35.47162442529296,-37.94129344183736,-4.922652746812204,0.11493318122244056,26.982537095984313,3.7477314532421877,-0.24018038337866443,60.325546024414066
Maguindanao del Norte,0.8782581865234143,2.767986139843728,-0.9573093703125259,33.811825814941415,-32.58374524188363,-1.5122855468565466,0.4800026458489125,26.70451556480326,3.725295610156249,-1.6216110041644187,65.26153082148437
Maguindanao del Sur,-0.5494062279297118,0.2474066759765421,-1.2962300388672112,19.891980672119132,-33.057644011461264,-1.6680942782905637,0.5726734318290545,26.782239778177722,1.5436368148437491,-2.503144214389474,63.235519948242185
Marinduque,1.4274235957031003,3.098832797460915,-0.1948099507812735,-60.284114301757825,-34.11377628102076,-5.178497049967453,0.17243504711457058,27.120222122287693,3.293642678242188,0.12435784587226584,58.338569835937506
Masbate,1.87074329785154,3.751235481054664,0.041643566406225574,-48.53592968408202,-33.55447508669636,-5.231210654214851,0.15476292980311457,29.063677542404065,3.7095914846484375,0.16765892022310602,60.444481020312494
Misamis Occidental,3.0722675261718493,5.23857173710935,0.9551244117187281,14.401196468017588,-36.54022711695259,-2.775143657699763,0.33827734029527995,27.431225368159488,4.283446925390624,-0.8480758103674231,64.51667415292968
Misamis Oriental,-0.095785222460961,0.038807422460916285,-0.17871026738283646,53.558628046874986,-28.838064062305563,-1.4848723535709072,0.333748982543113,24.71881706381753,0.21751728984374985,-2.81001910511879,64.5101272921875
Mountain Province,9.645085079101541,12.220585097265605,7.118745957421854,-80.42263397216794,-11.01967106762308,-4.9630012294568555,0.2201747654815842,27.84735840619948,5.101840129843749,1.4339720476666455,41.989194776171885
Negros Occidental,0.22069253867185168,2.270580304101543,-1.775025875000022,63.373835978759786,-51.489376781946504,-4.8240634203975095,0.12446891046864295,27.13889516994214,4.045606179101563,0.1116178039285245,62.30813920703126
Negros Oriental,0.515439152734352,2.6508204722656075,-1.5660563185547112,37.67335078710937,-50.63716741457549,-4.114595739032504,0.1703660710889373,26.156288341143195,4.216876610820313,-0.14586020767415997,63.10248730214845
North Cotabato,-0.629542857031268,-0.3605766029297115,-0.8593356076172078,37.646709435790996,-33.18649749072944,-1.5443946514039797,0.5061797127427483,26.3247559126714,0.4987583046875006,-2.938766758757509,64.6193870265625
Northern Samar,0.8611926269531018,2.702277391796848,-0.9357373449218969,1.6798976298828165,-30.298778974577573,-5.1355560588584925,-0.08876314449676781,27.820967501435106,3.6380152867187507,-0.06612461633122502,59.374760181250004
Nueva Ecija,0.30228027304685057,3.0156836634765405,-2.3580650656250235,-54.76825017382811,-2.645188080973412,-4.863295041348181,0.3722544240629422,25.129829649507993,5.373748629101563,0.3579752117758006,52.12889928515625
Nueva Vizcaya,1.0614783416015392,3.6750444453124764,-1.4987409550781479,-72.22589247656254,-11.396534063877567,-5.041321376311479,0.16772826137479568,22.772895224019194,5.1737855103906245,0.24708285358666604,52.55043486914063
Occidental Mindoro,-0.3494731566406486,1.9356026564452904,-2.5870444179687695,-15.569981717285145,-31.587665705407858,-4.124756933538518,0.06448038515772347,25.67512218428359,4.522646674414062,0.13837754561760018,56.733560869140625
Oriental Mindoro,1.1231643222656018,3.297513357617163,-1.0000837683593993,-9.504569424804686,-36.560978408087436,-4.67809371176771,0.10871862911477048,25.880944724719516,4.297597115976561,0.21237529109481912,59.21931305371094
Palawan,0.017215435937476542,2.9042664074218543,-2.81935808027346,1.9621991323242014,-21.754912877584047,-3.3977801831388588,0.031048686498523326,26.772903432968196,5.723624637695311,0.32218134807030685,55.76412107421876
Pampanga,1.364906316210913,4.037302905859352,-1.2591641287109603,-27.556971441894547,-12.504566041046587,-4.318394217714623,0.4942979616935399,26.38441218437697,5.296466314570312,0.5811044398136129,50.59250933457031
Pangasinan,0.6993920599609176,3.056900143945292,-1.6080991652343997,-16.752257917480478,3.0162405871196825,-4.280756274751626,0.5551026618076388,26.001022737391388,4.664998759179687,0.5185046242842164,48.630506330859376
Quezon,0.052357387695291635,1.6828287492187286,-1.528247270312523,-36.922020944824226,-27.141108464215108,-4.133757653429997,0.13445269685516315,27.35790262826498,3.211075679531249,-0.041331758472547886,58.20799224257813
Quirino,1.2613661265624785,3.9115017349609182,-1.3412703818359581,-43.962274832031255,-12.694034726255012,-4.3136992158460234,0.15344577355953037,24.758702560506997,5.252772186796875,0.1136627478972918,54.11791073554688
Rizal,1.199443789257785,3.4596639560546656,-1.009943177539089,-67.79505388623048,-23.518811552362337,-4.532980932588083,0.23910576675921524,25.09097483497799,4.46960702359375,0.223485172953247,56.81464021210938
Romblon,0.9744117808593487,2.3099811687499745,-0.31032430703127645,-41.26348441259768,-32.125330150225466,-5.082062804194227,0.10825267425266194,27.083438394361405,2.62030531578125,0.15277759313619033,60.161123326171875
Samar,0.5627060482421662,2.7806472726562284,-1.6054441761719005,62.37240432470702,-32.00116632952961,-5.431211203291342,-0.10528036939074809,27.294082761596904,4.386091678828124,-0.08479296268971659,59.26534987050782
Sarangani,-0.1701811744140862,1.4165275996093527,-1.7127167449218987,-10.358767661132816,-34.01508578950819,-1.1380124026167857,0.36321530729448404,24.873518771193346,3.1292443445312497,-1.8104357064263121,60.60848933847655
Siquijor,1.199828950976542,3.156289082031229,-0.7074717835937712,-70.36943285986328,-42.899665576172254,-3.7365516192372676,0.2661441495151924,27.49947969007486,3.863759845625,-0.6804218974703367,62.40838613046874
Sorsogon,0.7822455328124747,2.6538441539062276,-1.0393478847656468,8.754428789062558,-35.07413482271778,-4.610145393361728,0.02301107250566925,28.343884287804965,3.6931922986718746,0.05873933711467716,60.27926403554687
South Cotabato,-1.591642215820336,-0.5346177601562729,-2.5903384750000207,16.48354875893554,-35.47246863275174,-1.257523907018309,0.4276780678108739,22.711276111093593,2.0557204148437496,-2.407999686343888,63.278492179882804
Southern Leyte,0.8743316650390405,2.2374411556640403,-0.44461908085939683,75.77596401123046,-35.258231894411125,-3.9041199063195164,0.19756826935453753,26.503018055748598,2.682059946523438,-1.014804931701661,61.27226926640624
Sultan Kudarat,2.5811101892577852,4.5766485894531,0.6338987855468545,30.73889479956057,-34.71516682847232,-1.4946943644238613,0.5481902508541778,24.26578563973908,3.9427503039062506,-1.3104194954493749,64.30422489257812
Sulu,0.6613418527343526,3.773694958007784,-2.3989248007812733,-12.935836402343739,-26.138906428538547,-1.5743955102323721,0.06271378683726148,26.48526157048557,6.172619558789063,0.39697950727406806,55.739545097265626
Surigao del Norte,0.33545739355466253,0.4693892978515386,0.25153584453122946,196.43071088427732,-30.465652430184633,-2.3574246976532534,0.2197079504573196,28.481052322865892,0.21785290332031249,-2.0192678987540025,60.690494033007816
Surigao del Sur,0.08231361249998059,0.07355183535154097,0.1438598931640378,131.22503026269533,-30.276505890456036,-1.3067820766327025,0.2691581593982916,27.25372024732965,-0.07030865781250029,-2.5876601650102886,61.438211468359384
Tarlac,2.0710178962890353,4.262087391992164,-0.06755680292970823,-12.687742452148456,-3.8544297654420916,-4.533057613041483,0.5639664414757003,25.715314881518808,4.329644034921876,0.4856781822674008,53.71950165312501
Zambales,3.214379002343726,5.6064977624999734,0.8689307939452888,1.612518388671873,-9.133016413141178,-3.571538154841673,0.5553915027617421,25.685278628504985,4.7375669285546875,0.6254486991753891,50.69313837597656
Zamboanga Sibugay,0.11609758222654065,3.099608324414035,-2.817418863476586,62.84230433056641,-38.75623404208147,-2.2959587834579835,0.20973412384499124,27.858050008276493,5.9170279878906245,-0.1783333943205192,62.82614658046876
Zamboanga del Norte,1.5999892734374797,4.337872093749976,-1.084134591601586,29.90058405468747,-39.759395625174335,-2.7321603166351975,0.28644999311505037,27.719092161170536,5.422005985351563,-0.3084550137664208,63.78381839843749
Zamboanga del Sur,0.10338543964841307,2.733073339648417,-2.4771269050781513,53.919292203857395,-37.750441921823835,-2.2895555169625066,0.3277194099837384,26.810170770277022,5.210199444726562,-0.8772106774882649,66.8522311142578
